#       time                file                area                mass    irreducible mass                spin      dimless spin-x      dimless spin-y      dimless spin-z  dimless spin-z-alt     linear mom. |P|      linear mom. Px      linear mom. Py      linear mom. Pz            origin_x            origin_y            origin_z            center_x            center_y            center_z
 426.0000000    2.1300000000e+02    1.2596593505e+01    5.0060090611e-01    5.0060090421e-01    8.7282246812e-05   -7.5966910043e-06   -3.1168341273e-05   -1.7137816073e-04    0.0000000000e+00    8.2099192318e-02    8.0034266389e-02   -1.8297365465e-02   -1.9063587107e-08    2.5446507809e+02    2.5044687286e+02    0.0000000000e+00    2.5444613721e+02    2.5045124367e+02   -1.4382939284e-12
 428.0000000    2.1400000000e+02    1.2596938282e+01    5.0060775722e-01    5.0060775505e-01    9.3195677948e-05   -6.1652975858e-06   -3.1491911568e-05   -1.8337852038e-04    0.0000000000e+00    8.2120486476e-02    8.0806644472e-02   -1.4630806823e-02   -1.9230453833e-08    2.5472067784e+02    2.5038424969e+02    0.0000000000e+00    2.5470162986e+02    2.5038769447e+02   -1.4419576644e-12
 430.0000000    2.1500000000e+02    1.2597243722e+01    5.0061382664e-01    5.0061382417e-01    9.9387585084e-05   -4.7191055717e-06   -3.1746390085e-05   -1.9591995911e-04    0.0000000000e+00    8.2142017748e-02    8.1411817113e-02   -1.0928271318e-02   -1.9179247484e-08    2.5497891706e+02    2.5033336571e+02    0.0000000000e+00    2.5495981171e+02    2.5033588509e+02   -1.6559253968e-12
 432.0000000    2.1600000000e+02    1.2597539718e+01    5.0061970841e-01    5.0061970558e-01    1.0655404613e-04   -3.2726293586e-06   -3.1943563838e-05   -2.1040815143e-04    0.0000000000e+00    8.2162976974e-02    8.1846531093e-02   -7.2041747137e-03   -1.8608650944e-08    2.5523926649e+02    2.5029433847e+02    0.0000000000e+00    2.5522015059e+02    2.5029593798e+02   -2.0232981957e-12
 434.0000000    2.1700000000e+02    1.2597758907e+01    5.0062406403e-01    5.0062406079e-01    1.1393838294e-04   -1.8250307157e-06   -3.2074163787e-05   -2.2531390292e-04    0.0000000000e+00    8.2182292073e-02    8.2109548202e-02   -3.4570543088e-03   -1.8383478642e-08    2.5550117363e+02    2.5026725587e+02    0.0000000000e+00    2.5548209557e+02    2.5026793573e+02   -2.4147628341e-12
 436.0000000    2.1800000000e+02    1.2598072246e+01    5.0063029044e-01    5.0063028666e-01    1.2301976899e-04   -3.8058460985e-07   -3.2128422803e-05   -2.4362007776e-04    0.0000000000e+00    8.2198756454e-02    8.2198214516e-02    2.9848438806e-04   -1.7997692740e-08    2.5576408916e+02    2.5025218461e+02    0.0000000000e+00    2.5574507283e+02    2.5025194654e+02   -3.3145430844e-12
 438.0000000    2.1900000000e+02    1.2598421047e+01    5.0063722132e-01    5.0063721706e-01    1.3059094895e-04    1.0726390318e-06   -3.2117302063e-05   -2.5886245238e-04    0.0000000000e+00    8.2218786765e-02    8.2118789873e-02    4.0537941365e-03   -1.8398330475e-08    2.5602746536e+02    2.5024916583e+02    0.0000000000e+00    2.5600831538e+02    2.5024801700e+02    4.1829040232e-12
 440.0000000    2.2000000000e+02    1.2598795037e+01    5.0064465243e-01    5.0064464782e-01    1.3574875765e-04    2.5150425754e-06   -3.2040821071e-05   -2.6923643230e-04    0.0000000000e+00    8.2237506040e-02    8.1866082392e-02    7.8071732043e-03   -1.8625714342e-08    2.5629075292e+02    2.5025821788e+02    0.0000000000e+00    2.5627152139e+02    2.5025616061e+02    4.4070858074e-12
 442.0000000    2.2100000000e+02    1.2599089972e+01    5.0065051258e-01    5.0065050778e-01    1.3862103722e-04    3.9570395867e-06   -3.1900566961e-05   -2.7500954767e-04    0.0000000000e+00    8.2256774841e-02    8.1442115176e-02    1.1548111666e-02   -1.9021707425e-08    2.5655339581e+02    2.5027933528e+02    0.0000000000e+00    2.5653413070e+02    2.5027637296e+02    4.6941339704e-12
 444.0000000    2.2200000000e+02    1.2599422557e+01    5.0065712054e-01    5.0065711571e-01    1.3906320097e-04    5.3966026971e-06   -3.1693856873e-05   -2.7589444959e-04    0.0000000000e+00    8.2274826766e-02    8.0845811909e-02    1.5267672253e-02   -1.8914518557e-08    2.5681484263e+02    2.5031248375e+02    0.0000000000e+00    2.5679559528e+02    2.5030862354e+02    4.7802595216e-12
 446.0000000    2.2300000000e+02    1.2599712071e+01    5.0066287263e-01    5.0066286781e-01    1.3889598455e-04    6.8335315030e-06   -3.1415601315e-05   -2.7555495984e-04    0.0000000000e+00    8.2294988035e-02    8.0079935580e-02    1.8964940636e-02   -2.0369498710e-08    2.5707453727e+02    2.5035760621e+02    0.0000000000e+00    2.5705536572e+02    2.5035284670e+02    5.3249626930e-12
 448.0000000    2.2400000000e+02    1.2599986643e+01    5.0066832766e-01    5.0066832299e-01    1.3677795607e-04    8.2628064788e-06   -3.1079935750e-05   -2.7129126350e-04    0.0000000000e+00    8.2312288962e-02    7.9143080157e-02    2.2620472530e-02   -2.0767806918e-08    2.5733193836e+02    2.5041462196e+02    0.0000000000e+00    2.5731289329e+02    2.5040897187e+02    5.4630189261e-12
 450.0000000    2.2500000000e+02    1.2600363112e+01    5.0067580702e-01    5.0067580255e-01    1.3387992438e-04    9.6785299823e-06   -3.0657698460e-05   -2.6545875681e-04    0.0000000000e+00    8.2330342710e-02    7.8040959149e-02    2.6227733906e-02   -2.0763203803e-08    2.5758649025e+02    2.5048341717e+02    0.0000000000e+00    2.5756762793e+02    2.5047688115e+02    5.6672999627e-12
 452.0000000    2.2600000000e+02    1.2600852972e+01    5.0068553901e-01    5.0068553474e-01    1.3077716065e-04    1.1089447430e-05   -3.0189606437e-05   -2.5920853997e-04    0.0000000000e+00    8.2346040197e-02    7.6771002459e-02    2.9783947315e-02   -2.0698315894e-08    2.5783766639e+02    2.5056384904e+02    0.0000000000e+00    2.5781903424e+02    2.5055643595e+02    5.8630045263e-12
 454.0000000    2.2700000000e+02    1.2601393511e+01    5.0069627766e-01    5.0069627359e-01    1.2763188092e-04    1.2469282872e-05   -2.9652100554e-05   -2.5287103381e-04    0.0000000000e+00    8.2364291970e-02    7.5339963882e-02    3.3283125364e-02   -2.0784514442e-08    2.5808492778e+02    2.5065575789e+02    0.0000000000e+00    2.5806658101e+02    2.5064747879e+02    6.0424998338e-12
 456.0000000    2.2800000000e+02    1.2601881171e+01    5.0070596555e-01    5.0070596169e-01    1.2429622328e-04    1.3828972566e-05   -2.9047187998e-05   -2.4614850021e-04    0.0000000000e+00    8.2376954605e-02    7.3743647124e-02    3.6712901803e-02   -2.0894931114e-08    2.5832774957e+02    2.5075896131e+02    0.0000000000e+00    2.5830973587e+02    2.5074983328e+02    6.6482930272e-12
 458.0000000    2.2900000000e+02    1.2602351581e+01    5.0071531059e-01    5.0071530693e-01    1.2113042137e-04    1.5166077645e-05   -2.8385196512e-05   -2.3976450757e-04    0.0000000000e+00    8.2390306431e-02    7.1988681620e-02    4.0072338495e-02   -2.0749470050e-08    2.5856560884e+02    2.5087324494e+02    0.0000000000e+00    2.5854798386e+02    2.5086328043e+02    8.1212814251e-14
 460.0000000    2.3000000000e+02    1.2602778879e+01    5.0072379907e-01    5.0072379554e-01    1.1891867286e-04    1.6465943525e-05   -2.7660258052e-05   -2.3530186858e-04    0.0000000000e+00    8.2408253571e-02    7.0087092686e-02    4.3346507303e-02   -2.0686635528e-08    2.5879800142e+02    2.5099837726e+02    0.0000000000e+00    2.5878081117e+02    2.5098759593e+02   -8.5639828562e-13
 462.0000000    2.3100000000e+02    1.2603199020e+01    5.0073214528e-01    5.0073214181e-01    1.1783013549e-04    1.7727005244e-05   -2.6870065208e-05   -2.3310347862e-04    0.0000000000e+00    8.2421777182e-02    6.8030022163e-02    4.6532412772e-02   -2.0658800269e-08    2.5902443352e+02    2.5113410040e+02    0.0000000000e+00    2.5900772422e+02    2.5112252109e+02   -8.9556140281e-13
 464.0000000    2.3200000000e+02    1.2603625721e+01    5.0074062171e-01    5.0074061829e-01    1.1716237232e-04    1.8955635571e-05   -2.6034423025e-05   -2.3175132120e-04    0.0000000000e+00    8.2435093515e-02    6.5825325564e-02    4.9624300068e-02   -2.1296796546e-08    2.5924441292e+02    2.5128013328e+02    0.0000000000e+00    2.5922823226e+02    2.5126778498e+02   -9.4019236840e-13
 466.0000000    2.3300000000e+02    1.2604121928e+01    5.0075047876e-01    5.0075047532e-01    1.1739316234e-04    2.0132972471e-05   -2.5134585109e-05   -2.3221202964e-04    0.0000000000e+00    8.2451645407e-02    6.3482480424e-02    5.2614147428e-02   -2.1522197209e-08    2.5945746668e+02    2.5143617346e+02    0.0000000000e+00    2.5944185777e+02    2.5142307725e+02   -9.9370511819e-13
 468.0000000    2.3400000000e+02    1.2604776763e+01    5.0076348666e-01    5.0076348314e-01    1.1877152281e-04    2.1272661090e-05   -2.4176207092e-05   -2.3498458077e-04    0.0000000000e+00    8.2468447816e-02    6.1004654918e-02    5.5493035271e-02   -2.1437669924e-08    2.5966314313e+02    2.5160189927e+02    0.0000000000e+00    2.5964814997e+02    2.5158808064e+02   -1.0007272788e-12
 470.0000000    2.3500000000e+02    1.2605116645e+01    5.0077023822e-01    5.0077023452e-01    1.2174878154e-04    2.2376657080e-05   -2.3179249675e-05   -2.4097887686e-04    0.0000000000e+00    8.2482352850e-02    5.8394489741e-02    5.8253086610e-02   -2.2298020987e-08    2.5986099965e+02    2.5177696480e+02    0.0000000000e+00    2.5984665937e+02    2.5176244447e+02   -1.0075829060e-12
 472.0000000    2.3600000000e+02    1.2605491617e+01    5.0077768661e-01    5.0077768283e-01    1.2309486064e-04    2.3424457323e-05   -2.2123554785e-05   -2.4368652106e-04    0.0000000000e+00    8.2492864136e-02    5.5651186430e-02    6.0893497866e-02   -2.1921762068e-08    2.6005060770e+02    2.5196100482e+02    0.0000000000e+00    2.6003695089e+02    2.5194581620e+02   -1.0973166820e-12
 474.0000000    2.3700000000e+02    1.2605899621e+01    5.0078579107e-01    5.0078578713e-01    1.2567196438e-04    2.4425862905e-05   -2.1018870675e-05   -2.4887196789e-04    0.0000000000e+00    8.2506488148e-02    5.2790730288e-02    6.3407092522e-02   -2.2320650730e-08    2.6023155267e+02    2.5215363005e+02    0.0000000000e+00    2.6021861608e+02    2.5213780666e+02   -1.1423639812e-12
 476.0000000    2.3800000000e+02    1.2606273093e+01    5.0079320954e-01    5.0079320541e-01    1.2872727184e-04    2.5374539626e-05   -1.9865288217e-05   -2.5501870477e-04    0.0000000000e+00    8.2523885712e-02    4.9817323092e-02    6.5790774680e-02   -2.2545437906e-08    2.6040344496e+02    2.5235443684e+02    0.0000000000e+00    2.6039126047e+02    2.5233801060e+02   -1.1798617638e-12
 478.0000000    2.3900000000e+02    1.2606744058e+01    5.0080256443e-01    5.0080256004e-01    1.3261873640e-04    2.6272437725e-05   -1.8675211736e-05   -2.6284331928e-04    0.0000000000e+00    8.2539790150e-02    4.6735297869e-02    6.8034027450e-02   -2.2539731333e-08    2.6056591274e+02    2.5256300378e+02    0.0000000000e+00    2.6055451263e+02    2.5254600617e+02   -1.2109480085e-12
 480.0000000    2.4000000000e+02    1.2607067079e+01    5.0080898058e-01    5.0080897600e-01    1.3555002802e-04    2.7117689777e-05   -1.7447378551e-05   -2.6873446248e-04    0.0000000000e+00    8.2555538076e-02    4.3550936826e-02    7.0133677849e-02   -2.2958535893e-08    2.6071859980e+02    2.5277889204e+02    0.0000000000e+00    2.6070800122e+02    2.5276136177e+02   -1.3085921236e-12
 482.0000000    2.4100000000e+02    1.2607310382e+01    5.0081381331e-01    5.0081380851e-01    1.3871255890e-04    2.7712666204e-05   -1.6049173948e-05   -2.7511670053e-04    0.0000000000e+00    8.2560496702e-02    4.0264712002e-02    7.2076269208e-02   -3.7100683910e-08    2.6086109584e+02    2.5300152766e+02    0.0000000000e+00    2.6085140723e+02    2.5298361524e+02    1.8873791419e-15
 484.0000000    2.4200000000e+02    1.2607614983e+01    5.0081986345e-01    5.0081985847e-01    1.4119310731e-04    2.8602633061e-05   -1.4847980978e-05   -2.8007594101e-04    0.0000000000e+00    8.2568327294e-02    3.6888002861e-02    7.3870182869e-02   -2.4387965813e-08    2.6099330763e+02    2.5323076752e+02    0.0000000000e+00    2.6098440336e+02    2.5321230261e+02   -2.4286128664e-14
 486.0000000    2.4300000000e+02    1.2607801778e+01    5.0082357360e-01    5.0082356855e-01    1.4222525453e-04    2.9282100350e-05   -1.3517957502e-05   -2.8214539585e-04    0.0000000000e+00    8.2581793672e-02    3.3434747354e-02    7.5510729804e-02   -2.2819705743e-08    2.6111473629e+02    2.5346582218e+02    0.0000000000e+00    2.6110669337e+02    2.5344693890e+02    5.7731597281e-14
 488.0000000    2.4400000000e+02    1.2608163711e+01    5.0083076218e-01    5.0083075708e-01    1.4305155818e-04    2.9876205866e-05   -1.2139636857e-05   -2.8380222518e-04    0.0000000000e+00    8.2599030679e-02    2.9904391395e-02    7.6995631334e-02   -2.3572621521e-08    2.6122517034e+02    2.5370627121e+02    0.0000000000e+00    2.6121801865e+02    2.5368702323e+02    1.5487611194e-14
 490.0000000    2.4500000000e+02    1.2608511162e+01    5.0083766307e-01    5.0083765788e-01    1.4416526701e-04    3.0426275623e-05   -1.0733839303e-05   -2.8603438071e-04    0.0000000000e+00    8.2620670958e-02    2.6316829838e-02    7.8317301644e-02   -2.3767302293e-08    2.6132437053e+02    2.5395161718e+02    0.0000000000e+00    2.6131812533e+02    2.5393204653e+02    3.3445468617e-14
 492.0000000    2.4600000000e+02    1.2608944553e+01    5.0084627062e-01    5.0084626543e-01    1.4426369691e-04    3.0899839321e-05   -9.3035880493e-06   -2.8622650551e-04    0.0000000000e+00    8.2633342611e-02    2.2666013338e-02    7.9463961332e-02   -2.3667505782e-08    2.6141212123e+02    2.5420133154e+02    0.0000000000e+00    2.6140679380e+02    2.5418148983e+02    7.2636341386e-14
 494.0000000    2.4700000000e+02    1.2609185761e+01    5.0085106118e-01    5.0085105599e-01    1.4423047861e-04    3.1306569446e-05   -7.8501628172e-06   -2.8615634333e-04    0.0000000000e+00    8.2643297769e-02    1.8959368443e-02    8.0439151005e-02   -2.4032806308e-08    2.6148822583e+02    2.5445487856e+02    0.0000000000e+00    2.6148382780e+02    2.5443481162e+02    2.7200464103e-15
 496.0000000    2.4800000000e+02    1.2609437389e+01    5.0085605850e-01    5.0085605343e-01    1.4249800801e-04    3.1637338310e-05   -6.3868345602e-06   -2.8267225427e-04    0.0000000000e+00    8.2657231663e-02    1.5207192544e-02    8.1246287553e-02   -2.4413381452e-08    2.6155250973e+02    2.5471171563e+02    0.0000000000e+00    2.6154904334e+02    2.5469148325e+02    6.9944050551e-15
 498.0000000    2.4900000000e+02    1.2609745886e+01    5.0086218524e-01    5.0086218026e-01    1.4120142048e-04    3.1913778419e-05   -4.9091234482e-06   -2.8006150007e-04    0.0000000000e+00    8.2673476387e-02    1.1421037954e-02    8.1880788894e-02   -2.4442077119e-08    2.6160482853e+02    2.5497130358e+02    0.0000000000e+00    2.6160230068e+02    2.5495095106e+02   -1.0269562978e-14
 500.0000000    2.5000000000e+02    1.2610057722e+01    5.0086837821e-01    5.0086837332e-01    1.3992607354e-04    3.2106836800e-05   -3.4271287919e-06   -2.7749468682e-04    0.0000000000e+00    8.2686243312e-02    7.6078888373e-03    8.2335501823e-02   -2.3856489374e-08    2.6164506482e+02    2.5523307450e+02    0.0000000000e+00    2.6164347722e+02    2.5521265226e+02    7.8464734710e-12
 502.0000000    2.5100000000e+02    1.2610334509e+01    5.0087387507e-01    5.0087387024e-01    1.3908105029e-04    3.2245293738e-05   -1.9451753939e-06   -2.7579132972e-04    0.0000000000e+00    8.2701652188e-02    3.7823535096e-03    8.2615114093e-02   -2.3605115806e-08    2.6167312525e+02    2.5549646333e+02    0.0000000000e+00    2.6167247206e+02    2.5547602392e+02    8.4822426860e-12
 504.0000000    2.5200000000e+02    1.2610634845e+01    5.0087983960e-01    5.0087983478e-01    1.3902102238e-04    3.2307031384e-05   -4.6848935622e-07   -2.7566657212e-04    0.0000000000e+00    8.2714216287e-02   -5.9171519873e-05    8.2714195123e-02   -2.3572005309e-08    2.6168894438e+02    2.5576090188e+02    0.0000000000e+00    2.6168922488e+02    2.5574049716e+02    9.6599672705e-12
 506.0000000    2.5300000000e+02    1.2610954421e+01    5.0088618619e-01    5.0088618134e-01    1.3934695203e-04    3.2298524010e-05    1.0110989269e-06   -2.7631772302e-04    0.0000000000e+00    8.2728614827e-02   -3.9091690722e-03    8.2636203376e-02   -2.3474208660e-08    2.6169247407e+02    2.5602582079e+02    0.0000000000e+00    2.6169368825e+02    2.5600550341e+02    1.3591905379e-13
 508.0000000    2.5400000000e+02    1.2611275879e+01    5.0089257005e-01    5.0089256517e-01    1.3979345096e-04    3.2222262634e-05    2.4901009007e-06   -2.7721115020e-04    0.0000000000e+00    8.2741331742e-02   -7.7556713180e-03    8.2377044987e-02   -2.3932902639e-08    2.6168369169e+02    2.5629065009e+02    0.0000000000e+00    2.6168583578e+02    2.5627047145e+02   -4.3470782529e-13
 510.0000000    2.5500000000e+02    1.2611609151e+01    5.0089918862e-01    5.0089918355e-01    1.4250891882e-04    3.2075534843e-05    3.9714806272e-06   -2.8266439204e-04    0.0000000000e+00    8.2757383780e-02   -1.1586972674e-02    8.1942215215e-02   -2.4037720352e-08    2.6166260010e+02    2.5655481051e+02    0.0000000000e+00    2.6166567425e+02    2.5653482046e+02   -6.9758088195e-13
 512.0000000    2.5600000000e+02    1.2612010880e+01    5.0090716663e-01    5.0090716130e-01    1.4615133520e-04    3.1860055380e-05    5.4462319814e-06   -2.8997746796e-04    0.0000000000e+00    8.2773248715e-02   -1.5395371793e-02    8.1328920011e-02   -2.4560897274e-08    2.6162923572e+02    2.5681773082e+02    0.0000000000e+00    2.6163323490e+02    2.5679797903e+02   -7.9691808708e-13
 514.0000000    2.5700000000e+02    1.2612500683e+01    5.0091689362e-01    5.0091688787e-01    1.5171605035e-04    3.1573378757e-05    6.9076513908e-06   -3.0114729789e-04    0.0000000000e+00    8.2789801718e-02   -1.9173169627e-02    8.0539064031e-02   -2.4637791037e-08    2.6158365928e+02    2.5707883651e+02    0.0000000000e+00    2.6158858007e+02    2.5705937299e+02   -7.7762796202e-13
 516.0000000    2.5800000000e+02    1.2613006633e+01    5.0092694124e-01    5.0092693490e-01    1.5934283847e-04    3.1217517098e-05    8.3679098944e-06   -3.1644981795e-04    0.0000000000e+00    8.2805798159e-02   -2.2910822458e-02    7.9573201664e-02   -2.5602019633e-08    2.6152595501e+02    2.5733755769e+02    0.0000000000e+00    2.6153179495e+02    2.5731843241e+02   -9.3466900886e-13
 518.0000000    2.5900000000e+02    1.2613535625e+01    5.0093744637e-01    5.0093743928e-01    1.6857770994e-04    3.0795741077e-05    9.8198542248e-06   -3.3496852606e-04    0.0000000000e+00    8.2824050424e-02   -2.6606574770e-02    7.8434134837e-02   -2.5206690627e-08    2.6145624273e+02    2.5759334404e+02    0.0000000000e+00    2.6146299782e+02    2.5757459439e+02   -9.5146113210e-13
 520.0000000    2.6000000000e+02    1.2614122391e+01    5.0094909867e-01    5.0094909063e-01    1.7950512678e-04    3.0307025837e-05    1.1252856617e-05   -3.5686874082e-04    0.0000000000e+00    8.2847363881e-02   -3.0249558975e-02    7.7127491103e-02   -2.5482610355e-08    2.6137466392e+02    2.5784563314e+02    0.0000000000e+00    2.6138232629e+02    2.5782730555e+02   -1.0263734307e-12
 522.0000000    2.6100000000e+02    1.2614685084e+01    5.0096027287e-01    5.0096026372e-01    1.9141707464e-04    2.9752874795e-05    1.2670360321e-05   -3.8072939723e-04    0.0000000000e+00    8.2863767232e-02   -3.3823951045e-02    7.5646178064e-02   -2.5690302895e-08    2.6128139100e+02    2.5809388660e+02    0.0000000000e+00    2.6128994938e+02    2.5807602292e+02   -1.1717016246e-12
 524.0000000    2.6200000000e+02    1.2615112222e+01    5.0096875552e-01    5.0096874500e-01    2.0534915084e-04    2.9130390906e-05    1.4056249097e-05   -4.0862601470e-04    0.0000000000e+00    8.2875579661e-02   -3.7321086704e-02    7.3996609324e-02   -2.5383642105e-08    2.6117662979e+02    2.5833756153e+02    0.0000000000e+00    2.6118607502e+02    2.5832019935e+02   -1.3229417561e-12
 526.0000000    2.6300000000e+02    1.2615547117e+01    5.0097739156e-01    5.0097738016e-01    2.1379217110e-04    2.8442373580e-05    1.5421089665e-05   -4.2552191701e-04    0.0000000000e+00    8.2892477436e-02   -4.0731524435e-02    7.2194914868e-02   -2.5566729529e-08    2.6106061484e+02    2.5857612140e+02    0.0000000000e+00    2.6107092819e+02    2.5855921639e+02   -1.4341861032e-12
 528.0000000    2.6400000000e+02    1.2615958486e+01    5.0098555953e-01    5.0098554806e-01    2.1441156967e-04    2.7693246049e-05    1.6727415483e-05   -4.2675492378e-04    0.0000000000e+00    8.2908186962e-02   -4.4047622666e-02    7.0239407763e-02   -2.5530537278e-08    2.6093360297e+02    2.5880905372e+02    0.0000000000e+00    2.6094476071e+02    2.5879254337e+02   -1.5457635172e-12
 530.0000000    2.6500000000e+02    1.2616246928e+01    5.0099128666e-01    5.0099127511e-01    2.1507890849e-04    2.6890675585e-05    1.8012667282e-05   -4.2808488080e-04    0.0000000000e+00    8.2924254466e-02   -4.7278750502e-02    6.8125998926e-02   -2.5760129103e-08    2.6079587080e+02    2.5903584552e+02    0.0000000000e+00    2.6080785783e+02    2.5901977896e+02   -1.6504853040e-12
 532.0000000    2.6600000000e+02    1.2616521215e+01    5.0099673237e-01    5.0099672105e-01    2.1303917737e-04    2.6027214741e-05    1.9247403233e-05   -4.2399675270e-04    0.0000000000e+00    8.2937979254e-02   -5.0412258180e-02    6.5858276838e-02   -2.6021044767e-08    2.6064770820e+02    2.5925599152e+02    0.0000000000e+00    2.6066048261e+02    2.5924041238e+02   -1.7219836668e-12
 534.0000000    2.6700000000e+02    1.2616864379e+01    5.0100354493e-01    5.0100353445e-01    2.0496135743e-04    2.5106636317e-05    2.0447501432e-05   -4.0781820062e-04    0.0000000000e+00    8.2950566901e-02   -5.3437528326e-02    6.3444677598e-02   -2.5979693893e-08    2.6048943271e+02    2.5946899519e+02    0.0000000000e+00    2.6050291816e+02    2.5945395513e+02   -1.7982837441e-12
 536.0000000    2.6800000000e+02    1.2617139678e+01    5.0100901023e-01    5.0100900035e-01    1.9895982414e-04    2.4124891267e-05    2.1607344238e-05   -3.9579542842e-04    0.0000000000e+00    8.2966976364e-02   -5.6353017473e-02    6.0892171817e-02   -2.6664825226e-08    2.6032138420e+02    2.5967438455e+02    0.0000000000e+00    2.6033556974e+02    2.5965993121e+02   -1.9198809209e-12
 538.0000000    2.6900000000e+02    1.2617614488e+01    5.0101843677e-01    5.0101842728e-01    1.9506737872e-04    2.3082138377e-05    2.2712119427e-05   -3.8799271588e-04    0.0000000000e+00    8.2984137568e-02   -5.9148770831e-02    5.8204724869e-02   -2.7136608419e-08    2.6014392055e+02    2.5987169992e+02    0.0000000000e+00    2.6015878225e+02    2.5985787761e+02   -2.0977664050e-12
 540.0000000    2.7000000000e+02    1.2617919737e+01    5.0102449690e-01    5.0102448764e-01    1.9264440637e-04    2.1999570817e-05    2.3774991008e-05   -3.8313413662e-04    0.0000000000e+00    8.2998415689e-02   -6.1821011851e-02    5.5379594623e-02   -2.7481932841e-08    2.5995742312e+02    2.6006049200e+02    0.0000000000e+00    2.5997295117e+02    2.6004733054e+02   -2.2126744881e-12
 542.0000000    2.7100000000e+02    1.2618216417e+01    5.0103038706e-01    5.0103037778e-01    1.9278356986e-04    2.0868186170e-05    2.4788687871e-05   -3.8340739445e-04    0.0000000000e+00    8.3011661959e-02   -6.4363550185e-02    5.2423939462e-02   -2.7745096845e-08    2.5976228562e+02    2.6024033145e+02    0.0000000000e+00    2.5977846063e+02    2.6022787398e+02   -2.2661594823e-12
 544.0000000    2.7200000000e+02    1.2618492055e+01    5.0103585941e-01    5.0103585013e-01    1.9289528073e-04    1.9676402533e-05    2.5742557528e-05   -3.8362708777e-04    0.0000000000e+00    8.3027526617e-02   -6.6770069410e-02    4.9349042615e-02   -2.8010121771e-08    2.5955892499e+02    2.6041081435e+02    0.0000000000e+00    2.5957572388e+02    2.6039909360e+02   -2.3788193637e-12
 546.0000000    2.7300000000e+02    1.2619110063e+01    5.0104812890e-01    5.0104811944e-01    1.9468882345e-04    1.8445105574e-05    2.6646424957e-05   -3.8720930144e-04    0.0000000000e+00    8.3047319034e-02   -6.9031084439e-02    4.6168891906e-02   -2.8694806947e-08    2.5934777232e+02    2.6057156436e+02    0.0000000000e+00    2.5936516880e+02    2.6056061972e+02   -2.4664714715e-12
 548.0000000    2.7400000000e+02    1.2619430683e+01    5.0105449424e-01    5.0105448458e-01    1.9672054501e-04    1.7174130741e-05    2.7494827026e-05   -3.9127242333e-04    0.0000000000e+00    8.3065908571e-02   -7.1139056996e-02    4.2885658868e-02   -2.8806359516e-08    2.5912928932e+02    2.6072222632e+02    0.0000000000e+00    2.5914725965e+02    2.6071207803e+02   -2.5627555633e-12
 550.0000000    2.7500000000e+02    1.2619772384e+01    5.0106127807e-01    5.0106126816e-01    1.9925802842e-04    1.5860347195e-05    2.8272980230e-05   -3.9634844301e-04    0.0000000000e+00    8.3076408674e-02   -7.3082553472e-02    3.9504810545e-02   -2.7961142259e-08    2.5890395538e+02    2.6086246974e+02    0.0000000000e+00    2.5892246791e+02    2.6085314578e+02   -2.6931235020e-12
 552.0000000    2.7600000000e+02    1.2620103173e+01    5.0106784510e-01    5.0106783501e-01    2.0108400382e-04    1.4519505722e-05    2.8995327774e-05   -3.9999864865e-04    0.0000000000e+00    8.3091543313e-02   -7.4870390950e-02    3.6036497182e-02   -2.8648656177e-08    2.5867226592e+02    2.6099198419e+02    0.0000000000e+00    2.5869128800e+02    2.6098350937e+02   -2.7499669208e-12
 554.0000000    2.7700000000e+02    1.2620409597e+01    5.0107392827e-01    5.0107391810e-01    2.0189286531e-04    1.3138251997e-05    2.9644595512e-05   -4.0161345223e-04    0.0000000000e+00    8.3106593589e-02   -7.6493787968e-02    3.2487017413e-02   -2.8526819542e-08    2.5843472208e+02    2.6111048252e+02    0.0000000000e+00    2.5845421956e+02    2.6110287888e+02   -2.7362279109e-12
 556.0000000    2.7800000000e+02    1.2620712745e+01    5.0107994618e-01    5.0107993608e-01    2.0116522564e-04    1.1726026252e-05    3.0244729552e-05   -4.0015067781e-04    0.0000000000e+00    8.3128285243e-02   -7.7954429878e-02    2.8868991493e-02   -2.8553843467e-08    2.5819183891e+02    2.6121770292e+02    0.0000000000e+00    2.5821177813e+02    2.6121099174e+02   -2.8793079032e-12
 558.0000000    2.7900000000e+02    1.2621076216e+01    5.0108716154e-01    5.0108715147e-01    2.0093101385e-04    1.0282672589e-05    3.0763915296e-05   -3.9967605009e-04    0.0000000000e+00    8.3144944619e-02   -7.9235882526e-02    2.5194379056e-02   -2.8751585425e-08    2.5794415502e+02    2.6131341319e+02    0.0000000000e+00    2.5796449074e+02    2.6130761213e+02   -3.0062896617e-12
 560.0000000    2.8000000000e+02    1.2621485506e+01    5.0109528609e-01    5.0109527631e-01    1.9809176324e-04    8.8191455048e-06    3.1222054660e-05   -3.9398397828e-04    0.0000000000e+00    8.3159286430e-02   -8.0342308666e-02    2.1461135984e-02   -2.8737120072e-08    2.5769221527e+02    2.6139739981e+02    0.0000000000e+00    2.5771290647e+02    2.6139252083e+02   -2.6831037392e-12
 562.0000000    2.8100000000e+02    1.2621782649e+01    5.0110118423e-01    5.0110117481e-01    1.9439016384e-04    7.3388416206e-06    3.1610347633e-05   -3.8656627748e-04    0.0000000000e+00    8.3174848025e-02   -8.1275615660e-02    1.7672850452e-02   -2.9136358350e-08    2.5743657336e+02    2.6146947004e+02    0.0000000000e+00    2.5745757532e+02    2.6146552462e+02   -2.7563229477e-12
